track_id,track_name,artists,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre,year
6nXIYClvJAfi6ujLiKqEq8,Sky's Still Blue,Andrew Belle,62,244320,0.43,0.791,6,-5.419,0,0.0302,0.0726,0.0193,0.11,0.217,171.864,Acoustic,
5j5OayPyUCnJSK0RynvqgK,Say You Won't Let Go - Acoustic,Matt Johnson;Jaclyn Davies,48,243724,0.432,0.197,3,-9.251,1,0.0414,0.87,0.0,0.11,0.348,163.985,Acoustic,
1tPYm2PqXjYL6lM0AfH5aT,Boulevard of Broken Dreams (Acoustic),Adam Christopher,41,207400,0.586,0.149,5,-13.369,1,0.0348,0.881,0.0,0.187,0.341,75.121,Acoustic,
71M4QMn8nrok1KFVXwEEyU,You and I Both,Jason Mraz,35,218240,0.615,0.812,7,-6.573,1,0.0458,0.184,0.0,0.328,0.74,98.954,Acoustic,
1BZnc6VaggPnrQyjem5Dpf,Message (Original Version),Masaharu Fukuyama,33,256506,0.616,0.791,9,-6.246,1,0.0293,0.0599,3.97e-06,0.318,0.589,126.764,Acoustic,
1uSuY2qLCbx1QB7oPUVhFG,Who Needs Shelter,Jason Mraz,22,192260,0.514,0.569,6,-7.866,0,0.03,0.601,2.21e-06,0.218,0.264,142.597,Acoustic,
35TStN96CwcjFedErjW8Wq,Waltzing Matilda,Will Moore,48,148127,0.625,0.285,0,-13.819,1,0.0524,0.897,0.91,0.108,0.173,141.611,Acoustic,
1Q6A7Uy4vXDfcnigKgwPZp,High 5,Calibretto 13,26,201866,0.382,0.9,7,-4.938,1,0.0685,0.018,0.0,0.0911,0.644,79.965,Acoustic,
6kRZfOZSuoi0Htg6gROKDz,Say Something,A Great Big World,40,229573,0.456,0.101,2,-11.75,1,0.038,0.876,1.74e-06,0.0776,0.155,139.896,Acoustic,
4AYITlwiumljGdv0NIGR4T,Mirrors - Acoustic,Jonah Baker,52,224170,0.638,0.287,8,-11.174,0,0.0412,0.81,0.0,0.0804,0.445,128.025,Acoustic,
3JKLrIrHpbHtDU1oeYtbYD,Chasing Cars,Boyce Avenue,52,246979,0.659,0.331,10,-8.987,1,0.0321,0.809,0.0,0.0996,0.0877,105.01,Acoustic,
5CU7ewecONNlWAJHu04HJQ,Come on In,The Bridge City Sinners,28,204926,0.544,0.911,9,-2.73,1,0.204,0.661,0.0,0.344,0.851,114.776,Acoustic,
6ITdND5IQ7lHzjkyJZSt53,それがすべてさ,Masaharu Fukuyama,34,330720,0.527,0.89,7,-5.651,1,0.0665,0.00433,0.0,0.118,0.425,102.644,Acoustic,
07CUaE9XAgDQ0B2T4XGrnN,Can't Go Back Now,The Weepies;Deb Talan;Steve Tannen,55,137880,0.691,0.552,5,-9.114,1,0.0264,0.497,0.000589,0.197,0.685,119.931,Acoustic,
7IdC5YvSg9O1WfRSUtSpNt,Don't Start Me To Talkin',Sonny Boy Williamson II,30,153653,0.699,0.761,7,-7.264,1,0.103,0.806,0.00115,0.588,0.706,115.048,Acoustic,
5ZZDntOE2nYjjq7Uh2mZcJ,Day Old Coffee,Laura Jane Grace,26,73501,0.712,0.933,0,-2.773,1,0.0509,0.326,0.0,0.286,0.865,152.02,Acoustic,
2saK0E712wIB3Gf8QLuFYX,Nickel Plated,Get Dead,29,136815,0.461,0.893,9,-6.028,1,0.121,0.00323,0.0,0.654,0.4,179.92,Acoustic,
4eZP0Tyh1p06Nk1aHOzNrt,Over You,Ingrid Michaelson;A Great Big World,47,283266,0.292,0.281,5,-11.569,1,0.0288,0.751,0.000801,0.113,0.164,89.256,Acoustic,
69LsOTlcKFAlH2QDkEEhmO,White,Tim Halperin,39,210226,0.537,0.674,11,-5.32,1,0.0284,0.426,0.0,0.128,0.329,92.049,Acoustic,
5mw8Zmzqx3VhxqokFAntGI,Scared to Be Lonely,Boyce Avenue,46,222052,0.636,0.169,11,-11.191,1,0.035,0.887,0.0,0.124,0.467,138.236,Acoustic,
3c8k1iPo45JM4fKvIfumwh,こころをこめて,Aoi Teshima,45,297266,0.468,0.254,6,-11.839,1,0.0303,0.938,0.000442,0.107,0.242,135.862,Acoustic,
3VyInzFUWWHyYw3xCUUz3M,Untainted Love,Frank Turner,28,174466,0.573,0.789,11,-5.435,1,0.05,0.000488,0.00965,0.126,0.332,128.077,Acoustic,
03yc0G2OoH1Eeyu7Piy8fK,I'm Yours,Jason Mraz,60,243494,0.693,0.43,11,-9.395,1,0.0442,0.565,0.0,0.0928,0.731,151.001,Acoustic,
0YhsOegsemgmT7ZHdWheUy,Anyone,Bailey Jehl,53,172766,0.371,0.208,11,-13.167,1,0.0462,0.912,0.0,0.105,0.309,199.805,Acoustic,
4XBkxG1jC5RBQJt65gma8v,More Than You Know - Acoustic Covers of Popular Songs,Filip Nordin,51,155510,0.776,0.319,8,-7.496,1,0.031,0.791,0.0,0.159,0.501,98.016,Acoustic,
0JN6DXOZ08IwQhEBZJ3MFd,Stitches,Filip Nordin,26,140547,0.686,0.347,0,-6.075,1,0.0341,0.725,0.0,0.411,0.539,145.837,Acoustic,
7AtnW6HeSUsPpA9D59PJyx,Honey,Austin Plaine,28,191973,0.517,0.578,11,-7.37,1,0.0293,0.367,1.42e-06,0.176,0.398,138.178,Acoustic,
0v1vufjir4OE4iRckLMoLd,Hyouriittai,YUZU,52,336619,0.223,0.891,1,-3.626,0,0.138,0.325,0.0,0.287,0.333,159.888,Acoustic,
1abgR6pt8VzZRfiQa0KLlS,Chasing Cars - Acoustic,Bailey Rushlow,51,236298,0.663,0.26,11,-9.587,1,0.0303,0.865,0.0,0.101,0.243,107.931,Acoustic,
0xlyMQ56pZAoGuLCs7GH90,Love Nwantiti,Andrew Foy,30,129032,0.48,0.158,8,-15.239,1,0.0807,0.809,0.886,0.117,0.498,86.107,Acoustic,
2gBYjMXW65daBB1elr68JK,OK,Canyon City,55,212400,0.489,0.183,0,-14.769,1,0.033,0.907,3.95e-05,0.106,0.486,79.961,Acoustic,
348ooLg3LgeDkJVh6zzib8,Eulogy,Frank Turner,28,94466,0.284,0.108,7,-9.352,1,0.0473,0.674,4.65e-06,0.204,0.282,148.956,Acoustic,
08OjvLnGR3M0HUhcePeMNO,death bed (coffee for your head),Andrew Foy;Renee Foy,47,112008,0.565,0.0392,1,-28.276,1,0.045,0.835,0.183,0.117,0.601,125.399,Acoustic,
7Ca2CkwSqHyr3eCh8IRdjz,Mujer con Abanico,Agustín Amigó;Nylonwings,41,156787,0.769,0.135,5,-12.049,0,0.061,0.986,0.905,0.106,0.471,103.939,Acoustic,
4YgEwanzISFU4xa27saTux,Reason,YUZU,47,304320,0.363,0.819,7,-3.128,1,0.0634,0.0591,0.0,0.0988,0.468,122.527,Acoustic,
2jcdviEbZPIpwM10JBQNYc,恋人 (Original Version),Masaharu Fukuyama,33,272773,0.649,0.336,7,-12.053,1,0.0299,0.27,0.0,0.137,0.47,71.967,Acoustic,
1snd92ICpwulLUilLfDZFq,Let Her Go,Boyce Avenue;Hannah Trigwell,48,219650,0.597,0.334,11,-8.559,1,0.0279,0.86,0.0,0.123,0.342,134.94,Acoustic,
33SH8ZC36EzoRstHbaFE72,Closer,Boyce Avenue;Sarah Hyland,54,244188,0.694,0.471,8,-8.62,1,0.0281,0.411,0.0,0.233,0.466,95.003,Acoustic,
1epXnhFfFToKeugQWBCsQg,Maria,Harley Poe,26,196226,0.633,0.832,0,-6.84,1,0.0863,0.0274,7.57e-06,0.0957,0.838,130.912,Acoustic,
2SkJKMfjpYsNv0KWOxiegX,Kaleidoscope,A Great Big World,62,229320,0.709,0.913,7,-5.148,1,0.0748,0.0182,0.0,0.167,0.519,108.024,Acoustic,
0Zf1BPkkFAWGtVHeBwHHz4,Light Me Up,Ingrid Michaelson,56,247840,0.417,0.595,6,-7.84,1,0.0396,0.158,0.000269,0.101,0.117,147.928,Acoustic,
4OaLdPqqqrtfLPFqSna89W,Suitcase,JJ Heller,46,229519,0.397,0.312,0,-10.504,1,0.0307,0.772,0.0,0.117,0.141,179.605,Acoustic,
39dhIbeOy13KQlVlLM0m8G,As It Was - Acoustic,Amber Leigh Irish,51,144644,0.595,0.0477,11,-14.672,1,0.0662,0.923,0.0,0.0909,0.513,118.162,Acoustic,
6cYx8rBh13laBDAzvD7VrH,Same For You,Lee DeWyze,45,217373,0.635,0.433,11,-7.682,0,0.029,0.86,0.43,0.0877,0.489,130.111,Acoustic,
4kXcndvaQEROosxdcbJqzK,あの夏も 海も 空も,Masaharu Fukuyama,31,322906,0.403,0.631,7,-5.94,1,0.0356,0.0502,3.97e-05,0.193,0.328,78.522,Acoustic,
2AHZHeLTPuGILKyr4l8uTU,Superman,Joe Brooks,53,206693,0.464,0.653,6,-7.514,1,0.101,0.199,0.0,0.0979,0.416,162.196,Acoustic,
4pcnFf9w7Mxmir5woJoanj,Don't Know What I Want,Gabrielle Aplin,24,145720,0.309,0.349,2,-8.402,1,0.0322,0.828,2.7e-06,0.0907,0.192,180.075,Acoustic,
5eIF4WZrpcnpEXi2Bu7i2t,First & Last,Zack Tabudlo,49,192631,0.598,0.249,11,-10.847,1,0.0603,0.194,0.0,0.0892,0.292,113.829,Acoustic,
73oHkllHIT8fdbzpxiXW40,"On Love, in Sadness",Jason Mraz,19,208793,0.56,0.832,9,-5.595,1,0.0352,0.108,0.0,0.232,0.802,100.957,Acoustic,
34dnNAUoIPcwnK0RtVMBWZ,The Scientist,Tyler Ward;Lindsey Stirling;Kina Grannis,47,276575,0.453,0.295,7,-12.881,1,0.0291,0.518,0.00011,0.293,0.14,146.022,Acoustic,
1OoBG6B9674Y1xJLfdl7Vg,When You Fall in Love,Andrew Ripp,36,221070,0.63,0.301,1,-6.952,1,0.0288,0.877,0.0,0.12,0.395,104.959,Acoustic,
3tInTDUq8wdIMw5ftohmqJ,Girls Chase Boys,Ingrid Michaelson,56,221413,0.518,0.828,8,-5.725,1,0.04,0.03,1.33e-05,0.0456,0.69,84.835,Acoustic,
5SgFX13gtlQfsNUpoPshwD,Good night,Masaharu Fukuyama,35,354213,0.522,0.498,7,-7.247,1,0.0257,0.0758,1.51e-06,0.25,0.221,145.908,Acoustic,
42mkE3wbofBNickLHgdVlo,Stickup,Get Dead,32,223707,0.487,0.837,0,-5.865,1,0.0623,0.0133,0.0,0.102,0.207,160.025,Acoustic,
55M1KsnBgjl2eRrPfMP6vy,さくら - 二〇一九,Naotaro Moriyama,27,279386,0.422,0.248,8,-8.245,1,0.03,0.95,1.16e-06,0.325,0.219,134.042,Acoustic,
7AZAGSn2B1APKe2XBbzB2G,Far Behind,Eddie Vedder,50,135320,0.467,0.855,4,-5.375,1,0.0515,0.174,9.32e-06,0.11,0.565,135.813,Acoustic,
2PTzfXh5Ut3hjRrWGyafz6,Passenger Seat,Stephen Speaks,64,274480,0.523,0.554,7,-7.596,1,0.0303,0.749,3.29e-06,0.323,0.769,152.979,Acoustic,
5Z01kGFWQcQA3XBRxjAzAJ,Afterglow - Stephan Baulig Remix,Andrew Foy;Renee Foy;Stephan Baulig,37,213620,0.674,0.52,0,-10.106,1,0.0511,0.272,2.41e-06,0.151,0.422,116.029,Acoustic,
3yVSlc3y7YWZPAreTHjH9v,明日の☆SHOW,Masaharu Fukuyama,34,290480,0.644,0.603,10,-5.83,1,0.0263,0.306,0.0,0.262,0.516,113.413,Acoustic,
4WbTMyywJtvUNhmVKa0oSM,The Fear,The Bridge City Sinners,30,161205,0.444,0.674,5,-6.675,1,0.0341,0.586,0.000147,0.109,0.698,111.377,Acoustic,
4ncp2DWzx9EQfaJmOdf45s,Just The Two Of Us - Acoustic,Vendredi;Son&Dad,28,124742,0.462,0.424,5,-7.038,0,0.0301,0.883,0.0,0.147,0.564,97.675,Acoustic,
03SqUp5aNqCM8EP4WOmUZp,Stray Cat Strut,The Bridge City Sinners,29,128731,0.49,0.749,9,-2.244,0,0.0649,0.389,0.0,0.0792,0.739,144.87,Acoustic,
74ooA3upXyi3AUg9Ndz2Ck,Non Serviam,Frank Turner,27,119946,0.455,0.961,4,-4.527,0,0.0824,1.09e-05,0.0131,0.357,0.417,95.069,Acoustic,
0C4m2ViRBc1rCfsU8wFMKT,Trenchfoot,Chuck Ragan,26,236293,0.643,0.407,0,-6.086,1,0.0355,0.414,0.000385,0.116,0.332,132.449,Acoustic,
2CsHDQ1WFLQBBpIEuLcL3z,Calm Me Down,Zack Tabudlo,51,282950,0.592,0.49,10,-8.508,1,0.0263,0.395,0.0,0.333,0.437,99.994,Acoustic,
7ihXMwfP4ZITY2YIsCKJt0,Landslide,Carly Lyman;Jason Lux,49,194782,0.483,0.143,1,-11.535,1,0.035,0.958,0.0,0.119,0.342,104.932,Acoustic,
6ta5yavnnEfCE4faU0jebM,Mr Blue,Catherine Feeny,54,154600,0.456,0.386,10,-10.293,1,0.032,0.835,0.108,0.389,0.612,165.733,Acoustic,
3Z9P9XOLlISMK0MooS8gsN,She's a Problem,Get Dead,25,152053,0.484,0.953,1,-3.557,1,0.0927,0.000165,0.00155,0.0658,0.667,97.429,Acoustic,
2WQRPsMOrbeqms7JgmmVv3,Shallow,Eddy Tyler,41,214784,0.613,0.346,7,-11.33,1,0.0398,0.89,0.913,0.0994,0.128,95.981,Acoustic,
2R6CGc2eQJjuVEbH1eUZjq,Beyond The Sea,Kina Grannis,48,119423,0.676,0.118,7,-11.443,1,0.032,0.935,0.0,0.292,0.517,103.948,Acoustic,
2hSag78vkaBXqpaDF3serw,Kabilugan Ng Buwan,Mark Oblea,32,283480,0.707,0.402,4,-9.773,1,0.0251,0.677,0.0,0.104,0.313,94.99,Acoustic,
6ql0ffq6Jvyh9OKqrJCMaP,In the Shadows,Amy Stroup,46,263823,0.434,0.469,0,-7.849,0,0.0265,0.52,0.000328,0.108,0.0568,136.282,Acoustic,
4qScDvgzJs0Oo30kFaJIuy,Waver,Sakura Fujiwara,29,207933,0.626,0.682,6,-5.656,1,0.0397,0.277,0.000325,0.0985,0.636,75.02,Acoustic,
0fzCtVM9D5UEwiLqcY8Ouq,Hard Sun,Eddie Vedder,65,322080,0.438,0.827,8,-6.531,1,0.0328,0.0512,0.000402,0.319,0.645,143.377,Acoustic,
6JAXWoK53LV3hYARf4TzzP,Symphony - Acoustic,Thomas Daniel,49,192389,0.359,0.208,7,-10.567,1,0.036,0.943,0.0,0.0931,0.105,83.155,Acoustic,
4a7aKxh344UzFEVd0k5lwi,Redemption,Frank Turner,28,288133,0.658,0.678,4,-6.807,1,0.0284,0.00897,0.0,0.0914,0.63,131.976,Acoustic,
0tu4zWxyFV1Djbf4hLY3xP,深夜高速,Kazuyoshi Saito,26,326706,0.474,0.727,2,-5.892,1,0.0329,0.123,2.82e-06,0.244,0.83,79.633,Acoustic,
7vg5fesQdq5I7Z7XGdyJd5,Bad Liar,Roses & Frey,50,226877,0.596,0.195,7,-11.02,1,0.0264,0.926,0.0,0.139,0.176,82.114,Acoustic,
35L0y18MvVAEvx7hFW8Tyy,黄金の月,Shikao Suga,27,319533,0.673,0.658,10,-8.864,0,0.0343,0.176,1.57e-05,0.08,0.863,97.989,Acoustic,
7E1Gs6mg3MOERIWo0sglXL,聖域,Masaharu Fukuyama,31,236853,0.368,0.871,9,-3.032,0,0.0661,0.0356,0.0,0.149,0.636,107.721,Acoustic,
75i8nGJoT6Q2znZNNhUmk3,Hollow Man,Harley Poe,26,191552,0.448,0.821,7,-6.405,1,0.0328,0.566,0.0,0.339,0.618,104.687,Acoustic,
7njTGO45SkaBTNu35t2Yq0,No Direction,Rachael Yamagata,47,234330,0.654,0.821,7,-5.472,1,0.0264,0.00666,0.00299,0.228,0.613,111.958,Acoustic,
1KHdq8NK9QxnGjdXb55NiG,Falling in Love at a Coffee Shop,Landon Pigg,58,244986,0.489,0.561,4,-7.933,1,0.0274,0.2,4.56e-05,0.179,0.238,83.457,Acoustic,
0D1Kp0dQ6ZSbeI5n14XHTp,Stay Right Where You Are,Ingrid Michaelson,39,281213,0.652,0.263,0,-9.836,1,0.0447,0.758,2.69e-06,0.106,0.192,119.957,Acoustic,
5wQci5VCUjdbKnRD61XYwu,The Flood,Joshua Hyslop,60,261640,0.577,0.446,6,-11.343,1,0.0313,0.554,0.0782,0.116,0.262,81.005,Acoustic,
38qIDDupYe8XIvMrRynpEt,Wind in Your Sails,Joey Cape,25,226786,0.644,0.34,0,-6.759,1,0.027,0.491,0.0,0.0829,0.298,129.997,Acoustic,
3YalaPTUkyCYanwIf0l4UN,Toulumne,Eddie Vedder,51,60306,0.337,0.287,0,-15.051,1,0.0332,0.898,0.978,0.12,0.393,107.031,Acoustic,
6j9kSGlYLZdZ9sZkY9DjzY,Binibini (Last Day On Earth) (feat. James TW),Zack Tabudlo;James TW,54,219692,0.564,0.391,5,-7.655,1,0.0311,0.478,0.0,0.127,0.101,130.03,Acoustic,
6c6xJgk6Z7WElX8tRUdjZk,All The World (I Tell Myself),Correatown,38,273026,0.488,0.294,6,-14.717,0,0.0261,0.917,0.841,0.0876,0.26,76.647,Acoustic,
60S0LkuUyzHzX29KWew1a6,Moon River,JJ Heller,53,291386,0.411,0.191,7,-10.178,1,0.0308,0.916,0.0,0.1,0.155,74.92,Acoustic,
2GzvzxXnyJ9l3obE4JskC2,I Like Me Better,Ysabelle Cuevas,54,189673,0.449,0.209,10,-14.494,1,0.0896,0.896,0.0,0.156,0.431,93.618,Acoustic,
3akr0ZrJxLMBLIFeNNKffW,"One more time,One more chance",Masayoshi Yamazaki,47,330786,0.519,0.429,11,-7.707,0,0.0317,0.658,0.0,0.111,0.396,129.491,Acoustic,
36ccrof5DFicLrejE4hEye,Walking By Myself,Jimmy Rogers,50,167266,0.621,0.519,11,-13.328,0,0.102,0.837,0.00246,0.162,0.775,117.005,Acoustic,
1AJRWM34yxnAxhF9TEK0Zj,Lot To Learn,Vivid Color,52,226470,0.57,0.468,6,-4.192,1,0.047,0.758,0.0,0.206,0.335,137.855,Acoustic,
16dkWKIlBsfYTISCVuDs0w,A Drop In the Ocean,Ron Pope,55,219480,0.484,0.573,5,-6.183,1,0.0298,0.0882,1.14e-06,0.15,0.346,139.966,Acoustic,
4BguxPKygliNCIkzwWlYxU,All My Loving (Original Version),Masaharu Fukuyama,31,245800,0.725,0.746,9,-8.214,1,0.0338,0.00721,0.0,0.0575,0.656,102.87,Acoustic,
7HYrjmGBdvzLYgt1gIY5Zn,Peach,Pigeon Pit,27,150439,0.563,0.452,5,-8.96,1,0.048,0.877,1.38e-05,0.145,0.581,91.98,Acoustic,
1W5j84OLhShyEIJEwaLzaU,Never Be the Same,Gabrielle Aplin,46,205658,0.49,0.674,1,-7.276,1,0.0322,0.19,0.000143,0.0634,0.288,122.807,Acoustic,
7z2DKGAsPPdxOwTzMaVYD4,Kill Me Pretty,Tamio Okuda,47,160466,0.432,0.796,7,-7.262,1,0.0606,0.000153,0.00209,0.266,0.271,141.868,Acoustic,
0gVbkmFqq5fIkXtJJ3UTfM,Let It Go,Boyce Avenue;Rachel Grae,51,255688,0.599,0.349,1,-9.269,1,0.0301,0.819,0.0,0.112,0.444,147.913,Acoustic,
4l2fpkIEUWv7G9DNp9M2nr,You're Still The One - Acoustic,Bailey Rushlow,53,161306,0.605,0.168,2,-11.388,1,0.0496,0.887,0.0,0.12,0.398,119.836,Acoustic,
6VScORohpeHSfdLkPUZuZX,踊る人たち,Hanare Gumi,25,305866,0.568,0.24,7,-13.851,1,0.0292,0.902,0.099,0.111,0.508,94.933,Acoustic,
414FqRxeG518IkFrmzdQjt,Easy on Me,Boyce Avenue,52,260040,0.586,0.514,2,-6.267,1,0.0269,0.56,0.000347,0.122,0.27,142.021,Acoustic,
7xVLM4xNhJo57V5RoinJji,What a Wonderful World,Joseph Sullinger,49,138748,0.516,0.144,2,-18.858,1,0.051,0.992,0.952,0.115,0.433,134.688,Acoustic,
1GkwSHR74B5DIgnlarTsa9,Ditches,Days N Daze,30,162282,0.48,0.77,10,-3.547,1,0.0542,0.397,0.0,0.254,0.744,126.225,Acoustic,
4ckCgKE0aIy4TNSGdm36QT,Linoleum,Frank Turner,26,88626,0.548,0.666,4,-2.277,1,0.036,0.281,0.0,0.231,0.582,98.806,Acoustic,
5Pk2JQFKZyFnA9e7BAQQQm,Stuck with U - Acoustic,Jonah Baker,51,188181,0.558,0.209,8,-8.934,1,0.0515,0.852,0.0,0.111,0.41,174.887,Acoustic,
27wq82gy6a868oA5HNLRGv,Photographs,Eddie Vedder,51,60413,0.539,0.353,3,-10.191,1,0.0464,0.571,0.626,0.0877,0.321,54.571,Acoustic,
6wXpQl6LNBzDhalmed8Lm5,Turn To Stone,Ingrid Michaelson,45,276386,0.354,0.175,0,-9.779,1,0.0388,0.781,7.63e-05,0.153,0.323,111.089,Acoustic,
5hhhrZMKz1NEZM7jRWufbf,Bob,Frank Turner,30,188952,0.415,0.713,0,-5.529,1,0.0345,0.0555,0.0,0.0811,0.361,83.69,Acoustic,
3lawK0CXk8hJ1yZnhNMx7u,On & On,Beans on Toast,26,279781,0.746,0.421,2,-7.944,1,0.0756,0.409,0.0,0.113,0.545,97.152,Acoustic,
5ivF4eQBqJiVL5IAE9jRyl,I Won't Give Up,Jason Mraz,69,240165,0.483,0.303,4,-10.058,1,0.0429,0.694,0.0,0.115,0.139,133.406,Acoustic,
4uPvXmXGjYOOqhbRMmS9XU,Northbound,Grace Petrie,26,270920,0.446,0.787,11,-7.334,1,0.0714,0.0328,0.0,0.141,0.586,125.642,Acoustic,
5nMRpGfqQ0tb1TMbqBVK2J,Rockabye - Acoustic Version,The Mayries,57,157466,0.528,0.291,10,-9.696,1,0.0401,0.914,0.0,0.121,0.355,76.805,Acoustic,
4HQr9UGqkHPzboqLb9J8pJ,No Matter Where You Are - Wedding Version,Us The Duo,47,251164,0.642,0.15,0,-11.316,1,0.0351,0.832,0.0,0.126,0.27,104.978,Acoustic,
6Vn8lTVMjILXQCjZUXS8n4,The Woman I Love,Jason Mraz,48,190751,0.591,0.647,4,-8.34,1,0.0277,0.067,6.57e-05,0.231,0.678,79.68,Acoustic,
3Ec6uapAsdc0MY8pDFcsg4,Meet Me in the Shade,Chris Cresswell,24,180000,0.556,0.511,3,-5.425,1,0.0298,0.782,4.54e-05,0.0989,0.537,81.613,Acoustic,
3V0NxWbbUTa3BUAnchm11i,bouquet,Ichiko Aoba,56,256361,0.298,0.044,5,-20.176,1,0.035,0.983,0.124,0.101,0.115,85.708,Acoustic,
1iJBSr7s7jYXzM8EGcbK5b,To Begin Again,Ingrid Michaelson;ZAYN,57,210826,0.438,0.359,0,-9.734,1,0.0557,0.21,0.0,0.117,0.12,76.332,Acoustic,
0roPf0bwAsBDZv1bR15m15,It Would Be You,Ben Rector,52,219066,0.655,0.587,1,-8.736,1,0.045,0.26,6.07e-06,0.0953,0.521,91.494,Acoustic,
20GlDn5GNOkgZUui7Z57k1,Your Song,Suy Galvez,27,242880,0.586,0.415,11,-7.834,1,0.0276,0.836,6.01e-05,0.122,0.704,140.005,Acoustic,
0iAkkPHwTkS1nC2vbcw3Ms,PRIDE,Mone Kamishiraishi,26,317146,0.747,0.294,2,-10.272,1,0.0366,0.956,2.37e-05,0.104,0.412,119.948,Acoustic,
5rBVF19fMatEF6AstKKIR7,In the Midnight Hour (feat. J.J. Grey),Marc Broussard;J.J. Grey,26,159666,0.721,0.785,4,-4.473,1,0.0292,0.0882,8.32e-05,0.104,0.878,111.993,Acoustic,
1NByMwpOZY69Mmy4l7jYRF,The Gathering,Frank Turner,27,159019,0.424,0.942,7,-3.338,1,0.118,0.0025,1.14e-06,0.23,0.447,143.671,Acoustic,
1Cu8QneXq0Hq1HJqkZDPbN,This Time Tomorrow,Brandi Carlile,60,206267,0.606,0.326,10,-10.031,1,0.0294,0.841,0.0,0.139,0.414,91.626,Acoustic,
2BWIhAOGhnA7hR6YvXCPsC,Rivers,Frank Turner,26,274133,0.279,0.498,4,-8.52,1,0.035,0.217,0.0,0.348,0.492,183.874,Acoustic,
1PEpGWRE4Tjsk2qy5teW4p,美しき花,Masaharu Fukuyama,29,330026,0.524,0.797,7,-6.611,1,0.0298,0.0567,0.0,0.0796,0.766,105.901,Acoustic,
1k1jxdrfofuDZmAuLtyq6m,Miranda,Frank Turner,26,240866,0.524,0.578,7,-5.974,1,0.0267,0.000971,6.55e-06,0.326,0.29,75.032,Acoustic,
5fomS2mZjvxxJ2iVH3fosc,All Too Well - Jake's Version,John Elliott,33,578064,0.685,0.483,7,-9.082,1,0.0253,0.0772,6.09e-05,0.113,0.331,93.032,Acoustic,
0pfG8LwO7hSdHe6hTgc6a6,Outside Villanova,Eric Hutchinson,29,255680,0.785,0.732,5,-6.177,1,0.0513,0.059,3.74e-06,0.524,0.798,137.946,Acoustic,
4efRaNW2VgDf3pjbm8y4tr,Heat Waves,Bailey Jehl,53,141286,0.706,0.248,11,-12.724,1,0.0386,0.879,0.0,0.101,0.401,125.515,Acoustic,
0RRZxVYjfY3jWT4XiYAW7k,Rise,Boyce Avenue,49,202167,0.568,0.177,2,-11.277,1,0.0374,0.93,0.0,0.0905,0.354,103.822,Acoustic,
1i7JnFAxC15AuF1dsosbYM,Pero,Zack Tabudlo,65,256648,0.644,0.412,5,-9.14,0,0.0307,0.796,0.127,0.0906,0.206,118.49,Acoustic,
1fI1TMpz7FVkpoYBhmiywp,get better,Eden Elf;Ren Avel,53,111734,0.639,0.201,7,-16.613,0,0.0526,0.907,2.26e-05,0.124,0.4,88.107,Acoustic,
3M6NL7PxIDZ3ArfPrBUTUP,Flurry Rush,Days N Daze,37,169318,0.371,0.674,9,-3.72,1,0.0488,0.169,0.0,0.0889,0.92,87.603,Acoustic,
2AN3wNGUW0IgzfuurtVEDS,Sugar Babe,Mance Lipscomb,31,124400,0.554,0.4,3,-11.806,1,0.0699,0.979,0.348,0.102,0.547,101.191,Acoustic,
5aLPkAwDGpqBaoAvTgbgdD,Can I Sleep On Your Floor??,Chad Hates George,28,125100,0.469,0.457,5,-10.102,1,0.0412,0.692,0.0,0.0531,0.893,84.064,Acoustic,
7mQmu0JSoEyYU763IJXhIA,Headphones,Jon Bryant,56,204998,0.559,0.455,5,-8.937,1,0.0306,0.421,2.08e-06,0.103,0.396,159.985,Acoustic,
7c0YUDcJreOv1OoBGf1KdH,Graveyard - Acoustic,Highland Peak,45,254296,0.425,0.249,4,-12.219,0,0.0355,0.87,0.00175,0.124,0.235,123.632,Acoustic,
5NqGfELjcdvRIUuhgZJ34W,Marigold,Aimyon,50,306626,0.545,0.745,2,-3.098,1,0.0286,0.0452,0.0,0.0907,0.413,106.094,Acoustic,
2C3gh14oarzTtv3aY3HJ0m,Coming Home,Drew Holcomb;Ellie Holcomb;Drew Holcomb & The Neighbors,56,146360,0.625,0.81,10,-5.995,1,0.033,0.146,2.72e-05,0.135,0.741,104.066,Acoustic,
5sVyefkGgQeYCgnqr4KslQ,Front Porch,Joy Williams,64,231813,0.567,0.224,1,-10.024,1,0.0299,0.887,0.0,0.109,0.2,124.44,Acoustic,
2h3VsZVKQeT0yLNQtCIRjn,Girls Like You - Acoustic Version,Jonah Baker,44,188494,0.543,0.138,0,-14.331,1,0.0531,0.791,0.0,0.185,0.3,115.65,Acoustic,
5quIK3oXwunG35RI8HSQDi,What Love Really Means,JJ Heller,45,236200,0.405,0.428,5,-9.506,1,0.0277,0.0182,1.44e-06,0.14,0.331,145.515,Acoustic,
1t3koreZmmgvTYvxATwqfz,Pilots,Andrew Ripp,39,219653,0.809,0.555,0,-5.689,1,0.0617,0.481,1.46e-06,0.133,0.473,104.085,Acoustic,
0pHdVMGxXdDcjmye35j63j,Nobody Knows Me At All,The Weepies;Deb Talan;Steve Tannen,54,120720,0.759,0.159,11,-13.035,1,0.0453,0.957,0.000472,0.103,0.329,115.945,Acoustic,
